date,ticker,market_cap,eps_ttm
2023-06-01,MITT,0.112372,-2.01
2023-06-01,WWAC,0.108031,-0.59
2023-06-01,BSBK,0.104647,0.5
2023-06-01,PCF,0.10833799999999999,-0.2
2023-06-01,FREVS,0.107666,0.06
2023-06-01,SWZ,0.106754,-2.08
2023-06-01,HMST,0.09913,2.75
2023-06-01,PRSR,0.108041,0.09
2023-06-01,RNLX,0.105973,-1.67
2023-06-01,LUNR,0.11782899999999999,-1.18
2023-06-01,PHX,0.105842,0.59
2023-06-01,BCAN,0.117867,-0.05
2023-06-01,FGMC,0.10675799999999999,-0.14
2023-06-01,MFH,0.111691,-0.4
2023-06-01,PCM,0.108509,-1.48
2023-06-01,CASA,0.098651,-0.74
2023-06-01,CDXC,0.11169899999999999,-0.16
2023-06-01,GSVRF,0.110942,-0.1
2023-06-01,FNWB,0.119202,1.8
2023-06-01,MRBK,0.107754,0.8
2023-06-01,FCUV,0.10306699999999999,-0.05
2023-06-01,INBK,0.10953700000000001,2.23
2023-06-01,CXE,0.11002500000000001,-1.09
2023-06-01,SPIR,0.101382,-0.63
2023-06-01,BATL,0.10648,8.3
2023-06-01,FTHM,0.115113,-1.76
2023-06-01,BSGM,0.11204,-0.5
2023-06-01,SERA,0.100143,-1.32
2023-06-01,TRLEF,0.09981,-0.02
2023-06-01,IAF,0.10569799999999999,-1.18
2023-06-01,SPRU,0.120774,-0.48
2023-06-01,MLEC,0.111178,
2023-06-01,SBI,0.10702500000000001,-1.23
2023-06-01,MGF,0.10724500000000001,-0.54
2023-06-01,NTIC,0.105372,0.32
2023-06-01,MNOV,0.107908,-0.28
2023-06-01,CLLS,0.112305,-1.93
2023-06-01,MPRA,0.105529,0.04
2023-06-01,HLTH,0.108377,-2.11
2023-06-01,KPEA,0.11,-0.0
2023-06-01,HYPR,0.12082999999999999,-0.97
2023-06-01,ESAC,0.105313,0.25
2023-06-01,TWOA,0.10512600000000001,0.11
2023-06-01,USAP,0.108003,-0.79
2023-06-01,LOMLF,0.107041,-0.02
2023-06-01,QRHC,0.108878,-0.3
2023-06-01,EMYB,0.10756600000000001,2.28
2023-06-01,NINE,0.108316,0.49
2023-06-01,LARK,0.108432,1.93
2023-06-01,DTOC,0.105411,0.18
2023-06-01,VATE,0.105136,-0.47
2023-06-01,BYRN,0.106488,-0.31
2023-06-01,RAD,0.099312,-13.34
2023-06-01,FFNTF,0.10377299999999999,-0.08
2023-06-01,EML,0.1017,1.44
2023-06-01,VCIF,0.1038,0.03
2023-06-01,TMKR,0.10387099999999999,-0.04
2023-06-01,SLAC,0.10524,-0.06
2023-06-01,BMBN,0.10341299999999999,2.55
2023-06-01,ANTX,0.115976,-0.57
2023-06-01,BLUA,0.10369199999999999,0.1
2023-06-01,GNTA,0.100375,-0.51
2023-06-01,TCLRY,0.103158,-0.08
2023-06-01,PHD,0.103825,-0.94
2023-06-01,SDAC,0.10296999999999999,0.38
2023-06-01,FNRN,0.102706,1.26
2023-06-01,ALLT,0.104791,-1.1
2023-06-01,HOWL,0.129982,-1.56
2023-06-01,ELMD,0.10076399999999999,0.28
2023-06-01,DOMA,0.10158400000000001,-0.88
2023-06-01,VERY,0.09758,-1.12
2023-06-01,TBNK,0.093801,1.54
2023-06-01,CFBK,0.102085,2.77
2023-06-01,FLAG,0.10283,-0.44
2023-06-01,JAQC,0.10200400000000001,0.16
2023-06-01,GIA,0.101665,-0.82
2023-06-01,FINW,0.103384,1.46
2023-06-01,YCQH,0.1014,0.0
2023-06-01,DRIO,0.105445,-2.88
2023-06-01,CONN,0.09969499999999999,-2.65
2023-06-01,BGSF,0.09837699999999999,-0.65
2023-06-01,GNSS,0.10059699999999999,-0.55
2023-06-01,EAR,0.101013,-24.48
2023-06-01,HWKZ,0.100803,0.11
2023-06-01,HRBR,0.095318,0.46
2023-06-01,APEI,0.08363200000000001,-6.22
2023-06-01,CHAA,0.10143899999999999,0.31
2023-06-01,FNWD,0.09253700000000001,3.58
2023-06-01,SZSMF,0.116449,-0.03
2023-06-01,PXLW,0.10141,-0.39
2023-06-01,GDLC,0.103931,
2023-06-01,NCAC,0.101228,0.13
2023-06-01,ADVM,0.114655,-1.72
2023-06-01,ATHA,0.104364,-2.7
2023-06-01,MDXH,0.10334099999999999,-2.83
2023-06-01,ANIX,0.09865,-0.39
2023-06-01,ZAPP,0.10896299999999999,-0.05
2023-06-01,INCR,0.087772,0.15
2023-06-01,WMLLF,0.102737,-0.01
2023-06-01,ETON,0.099467,-0.26
2023-06-01,GDL,0.099059,-0.18
2023-06-01,PTRS,0.09802200000000001,0.83
2023-06-01,RMI,0.099997,-4.06
2023-06-01,HITI,0.095828,-0.75
2023-06-01,SUP,0.09768399999999999,-0.51
2023-06-01,AKLI,0.09222499999999999,-0.17
2023-06-01,EYEN,0.117809,-0.81
2023-06-01,FAT,0.100157,-8.31
2023-06-01,IPVF,0.097469,0.19
2023-06-01,PFO,0.101872,-1.87
2023-06-01,AOUT,0.09469,-5.96
2023-06-01,UNB,0.098625,2.9
2023-06-01,RVSB,0.095711,0.83
2023-06-01,IDBA,0.092866,-2.07
2023-06-01,ASFH,0.09786199999999999,-0.0
2023-06-01,CSBB,0.09918300000000001,5.38
2023-06-01,SFBC,0.094654,3.53
2023-06-01,DBTX,0.105063,-2.26
2023-06-01,PEBK,0.098141,2.8
2023-06-01,ADEX,0.097702,0.0
2023-06-01,EBMT,0.101997,1.53
2023-06-01,DIST,0.09769199999999999,0.03
2023-06-01,VRAY,0.106557,-0.67
2023-06-01,GGZ,0.09778,-3.92
2023-06-01,BACA,0.097156,0.27
2023-06-01,ASPS,0.102409,-3.18
2023-06-01,SPRB,0.092211,-1.98
2023-06-01,ACNT,0.097863,0.62
2023-06-01,IPX,0.112818,-1.32
2023-06-01,CBFV,0.098368,2.41
2023-06-01,EARN,0.097366,-0.79
2023-06-01,CMTV,0.097113,2.79
2023-06-01,VCXA,0.0963,-0.35
2023-06-01,PFSW,0.09121,-0.63
2023-06-01,SCYX,0.095676,-1.9
2023-06-01,CNGL,0.095161,0.0
2023-06-01,ASTR,0.095331,-1.4
2023-06-01,FFNW,0.09285299999999999,1.32
2023-06-01,FNVT,0.095856,0.13
2023-06-01,MDWT,0.09610500000000001,2.86
2023-06-01,MNTX,0.093502,-0.25
2023-06-01,THM,0.09968099999999999,-0.02
2023-06-01,GAMC,0.095666,0.2
2023-06-01,NPFC,0.09577,-0.02
2023-06-01,NMI,0.100361,-1.71
2023-06-01,UTGN,0.090837,5.73
2023-06-01,MARX,0.095429,0.02
2023-06-01,LFT,0.096633,0.15
2023-06-01,BCV,0.095577,-8.3
2023-06-01,BFGX,0.095406,-0.01
2023-06-01,SIEB,0.09861199999999999,0.07
2023-06-01,CRGO,0.094871,-0.42
2023-06-01,GALT,0.094736,-0.65
2023-06-01,NMT,0.096417,-2.56
2023-06-01,MLGO,0.10657599999999999,-0.21
2023-06-01,BFIN,0.09584000000000001,0.91
2023-06-01,ARBG,0.09488500000000001,0.06
2023-06-01,HSPO,0.095331,
2023-06-01,WRAC,0.095018,0.03
2023-06-01,OCCI,0.096079,-1.6
2023-06-01,ATMV,0.09538500000000001,0.44
2023-06-01,ILLM,0.097094,0.0
2023-06-01,ORTX,0.091761,-9.35
2023-06-01,ARBB,0.081793,0.56
2023-06-01,FXNC,0.096345,2.69
2023-06-01,ARAV,0.105327,-2.21
2023-06-01,FRBK,0.077279,0.22
2023-06-01,BCTX,0.105987,-0.51
2023-06-01,OFED,0.094741,0.73
2023-06-01,CWBC,0.096745,1.33
2023-06-01,HMAC,0.094148,1.96
2023-06-01,ARIZ,0.094622,0.07
2023-06-01,RDI,0.093006,-1.38
2023-06-01,AACI,0.094488,-0.58
2023-06-01,VACC,0.09419799999999999,-0.4
2023-06-01,ATMC,0.09377500000000001,0.06
2023-06-01,RBT,0.076818,-0.51
2023-06-01,FLXS,0.09406199999999999,0.82
2023-06-01,SURG,0.103382,0.34
2023-06-01,TKNO,0.10978700000000001,-2.05
2023-06-01,BHG,0.08421,-69.86
2023-06-01,IHD,0.093095,-0.87
2023-06-01,NXG,0.094884,4.06
2023-06-01,SPRO,0.094629,-0.45
2023-06-01,REE,0.091822,-0.36
2023-06-01,AGBA,0.109361,-0.86
2023-06-01,ERDCF,0.09636,-0.01
2023-06-01,GLG,0.098009,0.0
2023-06-01,VERU,0.087086,-1.6
2023-06-01,UPLD,0.09732299999999999,-5.79
2023-06-01,JDVB,0.092697,3.53
2023-06-01,MSSA,0.092695,0.21
2023-06-01,ERH,0.09255100000000001,-0.72
2023-06-01,NEOV,0.095818,-0.13
2023-06-01,JUSHF,0.08909399999999999,-1.35
2023-06-01,BLRX,0.09968,-0.44
2023-06-01,BLAC,0.092633,0.01
2023-06-01,AURC,0.092869,0.21
2023-06-01,PMGM,0.091693,-0.17
2023-06-01,MDWD,0.084893,-3.55
2023-06-01,NBST,0.092744,-0.31
2023-06-01,RFM,0.092913,-4.25
2023-06-01,EVF,0.092605,-0.52
2023-06-01,CGEN,0.089223,-0.43
2023-06-01,CPKF,0.09178,3.61
2023-06-01,SBFG,0.086586,1.72
2023-06-01,VNRX,0.093506,-0.56
2023-06-01,QDRO,0.09114900000000001,0.19
2023-06-01,ACU,0.08796899999999999,0.88
2023-06-01,RWOD,0.091845,1.05
2023-06-01,TBMC,0.091322,
2023-06-01,MTNB,0.085298,-0.1
2023-06-01,KSM,0.092432,-2.71
2023-06-01,VCIG,0.099383,0.12
2023-06-01,STRM,0.087916,-0.22
2023-06-01,IMAQ,0.091079,-0.08
2023-06-01,MAYS,0.09071,-0.01
2023-06-01,SCOR,0.08283599999999999,-0.82
2023-06-01,PCTI,0.09121699999999999,0.31
2023-06-01,APAC,0.086363,0.29
2023-06-01,INAQ,0.09105200000000001,0.4
2023-06-01,PRTK,0.106545,-1.15
2023-06-01,RGF,0.08873600000000001,-1.86
2023-06-01,KRON,0.09393800000000001,-2.35
2023-06-01,BCRD,0.09043999999999999,-0.08
2023-06-01,PNRLF,0.085603,-0.25
2023-06-01,OMH,0.08763,-0.12
2023-06-01,PSNL,0.089825,-2.45
2023-06-01,DLNG,0.092742,1.13
2023-06-01,LABP,0.008571,-6.68
2023-06-01,CGO,0.09020099999999999,-5.08
2023-06-01,OHAA,0.08998199999999999,-0.02
2023-06-01,RLFTY,0.08987300000000001,-2.75
2023-06-01,EAC,0.089827,0.11
2023-06-01,FRLA,0.089524,-0.06
2023-06-01,CZWI,0.089431,1.59
2023-06-01,FUNC,0.08802299999999999,3.55
2023-06-01,CEN,0.091697,2.21
2023-06-01,BITE,0.089066,-0.04
2023-06-01,ALTU,0.089053,0.38
2023-06-01,FSFG,0.08880299999999999,1.63
2023-06-01,PNAC,0.089098,0.05
2023-06-01,MSCLF,0.04858,-0.23
2023-06-01,CMU,0.08950799999999999,-0.97
2023-06-01,KULR,0.082826,-0.18
2023-06-01,NRAC,0.088587,0.28
2023-06-01,BZFD,0.093393,-1.43
2023-06-01,RLMD,0.08187,-4.55
2023-06-01,CFFE,0.08892900000000001,-0.18
2023-06-01,USAS,0.093092,-0.28
2023-06-01,THTX,0.083495,-0.52
2023-06-01,LWAY,0.088427,0.18
2023-06-01,OSI,0.08831399999999999,-0.15
2023-06-01,CETY,0.083662,-0.02
2023-06-01,XNET,0.089063,0.24
2023-06-01,PICC,0.089577,0.22
2023-06-01,FXLV,0.099262,0.09
2023-06-01,RVLP,0.08742799999999999,-0.67
2023-06-01,DISA,0.0873,-0.7
2023-06-01,AE,0.08734499999999999,-1.33
2023-06-01,CIA,0.109685,-0.18
2023-06-01,CXAI,0.127959,1.28
2023-06-01,JLS,0.087078,-2.26
2023-06-01,MCHX,0.084965,-0.25
2023-06-01,GENQ,0.086015,-0.07
2023-06-01,SHIP,0.083646,
2023-06-01,GROV,0.072698,-0.26
2023-06-01,SPGX,0.086157,-0.03
2023-06-01,MMMB,0.092611,0.06
2023-06-01,KANP,0.08604600000000001,1.55
2023-06-01,SNCR,0.091499,-0.28
2023-06-01,GLLI,0.085977,0.12
2023-06-01,BLNG,0.086116,0.08
2023-06-01,MYMD,0.068517,-0.32
2023-06-01,XLO,0.07984999999999999,-3.16
2023-06-01,PCCT,0.08567,-0.3
2023-06-01,AQMS,0.08812600000000001,-0.19
2023-06-01,GNT,0.085341,0.31
2023-06-01,MTAC,0.085398,0.05
2023-06-01,SOTK,0.086424,0.07
2023-06-01,PSBQ,0.08483,2.99
2023-06-01,REKR,0.10878199999999999,-1.78
2023-06-01,CRAWA,0.084137,2.71
2023-06-01,ASM,0.091988,0.02
2023-06-01,IRAA,0.084627,-0.35
2023-06-01,DARE,0.08714799999999999,-0.37
2023-06-01,VGI,0.08564,-1.77
2023-06-01,AAGH,0.092813,-0.0
2023-06-01,BWEN,0.080761,-0.32
2023-06-01,ELYM,0.08098000000000001,-2.01
2023-06-01,DTIL,0.087279,-1.18
2023-06-01,KITT,0.095016,-0.81
2023-06-01,FCAP,0.08465600000000001,3.94
2023-06-01,PNI,0.085188,-2.89
2023-06-01,SMID,0.089359,0.19
2023-06-01,EZGO,0.072878,-0.45
2023-06-01,PPIH,0.083001,0.75
2023-06-01,INAB,0.091036,-1.44
2023-06-01,TMTC,0.083598,-0.01
2023-06-01,LAKE,0.080676,0.24
2023-06-01,SLGL,0.079565,-0.82
2023-06-01,SGII,0.08325,0.22
2023-06-01,STIM,0.078947,-1.33
2023-06-01,GDST,0.079761,-0.01
2023-06-01,NXC,0.083346,-0.95
2023-06-01,SSSS,0.08361700000000001,-4.83
2023-06-01,TRNR,0.072782,-110.3
2023-06-01,ARYD,0.083158,0.08
2023-06-01,NIR,0.082922,-2.18
2023-06-01,GCV,0.0833,-1.67
2023-06-01,PROV,0.08356999999999999,1.27
2023-06-01,LYRA,0.08595900000000001,-1.34
2023-06-01,HNW,0.08351399999999999,-2.81
2023-06-01,CLGN,0.086868,-1.46
2023-06-01,TREN,0.08320999999999999,-0.01
2023-06-01,QNBC,0.083638,4.58
2023-06-01,OSA,0.079754,-0.67
2023-06-01,CRIS,0.079033,-0.58
2023-06-01,MMLP,0.08133199999999999,-0.68
2023-06-01,DCTH,0.079762,-3.87
2023-06-01,LPTX,0.11143399999999999,-0.76
2023-06-01,VGAS,0.105191,0.44
2023-06-01,DKDCA,0.082971,-0.13
2023-06-01,TESS,0.082137,0.03
2023-06-01,AYRWF,0.069524,-2.78
2023-06-01,TGLO,0.07505200000000001,-0.0
2023-06-01,OCUP,0.084228,0.93
2023-06-01,ATAQ,0.080741,0.44
2023-06-01,ORN,0.07882800000000001,-0.62
2023-06-01,QUIK,0.080768,-0.35
2023-06-01,HMNF,0.082164,1.86
2023-06-01,GNUS,0.08093600000000001,-1.99
2023-06-01,NOBH,0.080902,2.68
2023-06-01,GMGI,0.08519499999999999,-0.03
2023-06-01,PVL,0.08019,0.45
2023-06-01,LNKB,0.079681,0.23
2023-06-01,TIL,0.07427500000000001,-1.66
2023-06-01,PPHP,0.080596,-0.25
2023-06-01,CULL,0.078774,0.59
2023-06-01,UNG,,
2023-06-01,VTSI,0.084554,0.41
2023-06-01,AIXN,0.0725,-0.26
2023-06-01,LEE,0.083048,-2.14
2023-06-01,DUET,0.079774,0.04
2023-06-01,AOGO,0.080077,0.08
2023-06-01,OPOF,0.07805500000000001,2.03
2023-06-01,PET,0.08697400000000001,-1.16
2023-06-01,CENN,0.078863,-0.13
2023-06-01,RBKB,0.07504000000000001,0.51
2023-06-01,GTH,0.08181699999999999,-1.27
2023-06-01,PGP,0.082026,-2.93
2023-06-01,AFBI,0.078094,1.05
2023-06-01,OCAX,0.079819,0.07
2023-06-01,HNRA,0.07936499999999999,-0.08
2023-06-01,LIVE,0.078419,2.05
2023-06-01,WFCF,0.078121,0.27
2023-06-01,ITRG,0.078378,-0.69
2023-06-01,GLU,0.082371,-3.29
2023-06-01,PBHC,0.079307,2.07
2023-06-01,ENBP,0.078153,2.48
2023-06-01,UP,0.06690399999999999,-2.17
2023-06-01,VFF,0.063685,-0.93
2023-06-01,CYT,0.080259,-1.25
2023-06-01,WIMI,0.08844199999999999,-0.65
2023-06-01,TPZ,0.078494,1.93
2023-06-01,AAIC,0.117128,0.11
2023-06-01,MKTW,0.082905,0.52
2023-06-01,FORA,0.080808,-0.57
2023-06-01,OMIC,0.066576,-1.28
2023-06-01,ZHYBF,0.079205,-0.14
2023-06-01,INTG,0.078551,-1.29
2023-06-01,BLPH,0.071999,-1.33
2023-06-01,TMQ,0.078307,-0.17
2023-06-01,AREN,0.08381699999999999,-4.25
2023-06-01,MYNZ,0.08379,-2.04
2023-06-01,PLTN,0.07759,0.06
2023-06-01,AIRT,0.074952,0.36
2023-06-01,RZLT,0.07255,-0.78
2023-06-01,LIBY,0.077667,
2023-06-01,TCRX,0.055962000000000005,-3.86
2023-06-01,NNBR,0.082633,-0.97
2023-06-01,JEQ,0.078064,-3.27
2023-06-01,CETU,0.076936,
2023-06-01,BKSC,0.076622,1.2
2023-06-01,SLNA,0.088738,-3.02
2023-06-01,HYSR,0.076344,0.0
2023-06-01,DMTK,0.07803600000000001,-3.85
2023-06-01,JUVF,0.076261,1.59
2023-06-01,OAKU,0.07688800000000001,
2023-06-01,CBAT,0.08989799999999999,-0.16
2023-06-01,STRT,0.075862,-0.88
2023-06-01,SYRS,0.079293,-4.35
2023-06-01,SFDL,0.083673,3.48
2023-06-01,IMUX,0.071934,-3.82
2023-06-01,ALOR,0.076139,0.13
2023-06-01,SWSS,0.075811,0.04
2023-06-01,ISDR,0.074569,0.34
2023-06-01,VHAQ,0.075327,-0.28
2023-06-01,VIA,0.074408,-5.05
2023-06-01,LINK,0.064776,0.14
2023-06-01,APLT,0.075204,-1.48
2023-06-01,KWIK,0.073717,-0.03
2023-06-01,AXR,0.078035,5.58
2023-06-01,DTF,0.076622,-3.24
2023-06-01,DMAC,0.073529,-0.59
2023-06-01,FRD,0.070437,0.98
2023-06-01,RFAC,0.07466800000000001,0.02
2023-06-01,PED,0.074855,0.03
2023-06-01,AUBN,0.078759,2.92
2023-06-01,CRDF,0.07059,-0.85
2023-06-01,INVU,0.075134,-0.01
2023-06-01,SMSI,0.07401300000000001,-0.52
2023-06-01,CLNN,0.082314,-0.39
2023-06-01,TLSA,0.090711,-0.18
2023-06-01,QUBT,0.079966,-0.58
2023-06-01,FBIO,0.073207,-0.98
2023-06-01,GTAC,0.073807,0.38
2023-06-01,AXDX,0.069383,-0.76
2023-06-01,HPLT,0.07382,0.03
2023-06-01,SCX,0.078354,2.16
2023-06-01,IGTA,0.073303,0.14
2023-06-01,SRV,0.07513,8.27
2023-06-01,PFX,0.071508,-0.71
2023-06-01,VGZ,0.07282899999999999,-0.06
2023-06-01,PBAX,0.07284,-0.08
2023-06-01,AGSS,0.06613,-0.07
2023-06-01,CPTP,0.071015,0.32
2023-06-01,AQU,0.072937,0.05
2023-06-01,MHUA,0.07277800000000001,0.26
2023-06-01,BRAG,0.07310599999999999,-0.15
2023-06-01,BSTG,0.067883,-0.52
2023-06-01,MLSS,0.072098,-0.11
2023-06-01,JHAA,0.07207,-0.28
2023-06-01,BNED,0.063651,-1.12
2023-06-01,TACT,0.071866,0.15
2023-06-01,QOMO,0.07206100000000001,-0.01
2023-06-01,NUVR,0.07123099999999999,1.78
2023-06-01,VNCE,0.065212,-3.32
2023-06-01,BWAC,0.07041700000000001,-0.37
2023-06-01,LIVB,0.070763,-0.09
2023-06-01,CELL,0.06649899999999999,-1.42
2023-06-01,LFMD,0.070658,-1.13
2023-06-01,TETE,0.07004,0.12
2023-06-01,WNLV,0.070104,-0.14
2023-06-01,RCLF,0.071229,-0.06
2023-06-01,FXCO,0.070071,0.69
2023-06-01,FNGR,0.080062,-0.18
2023-06-01,CIZN,0.07087900000000001,1.56
2023-06-01,OXUS,0.069852,-0.02
2023-06-01,VTVT,0.068438,-0.22
2023-06-01,ZEPP,0.070804,-0.67
2023-06-01,APPH,0.068248,-1.62
2023-06-01,HUDI,0.062225,0.14
2023-06-01,SLNG,0.071328,0.01
2023-06-01,ACR,0.07198099999999999,-0.98
2023-06-01,TRON,0.069716,-0.05
2023-06-01,GVXXF,0.07845,-0.02
2023-06-01,OXBC,0.069312,-80.01
2023-06-01,TMRC,0.07112099999999999,-0.04
2023-06-01,LEAT,0.06568500000000001,1.09
2023-06-01,QIND,0.057214,0.09
2023-06-01,BOLT,0.064283,-2.01
2023-06-01,UNIB,0.069013,0.73
2023-06-01,IAE,0.067857,-0.78
2023-06-01,IPA,0.080043,-0.92
2023-06-01,ULBI,0.069705,-0.02
2023-06-01,CAMP,0.066616,-0.88
2023-06-01,VWE,0.062306,-2.54
2023-06-01,CEV,0.069703,-2.48
2023-06-01,SCTL,0.062078,-0.3
2023-06-01,BYFC,0.069821,0.09
2023-06-01,KLDI,0.07728600000000001,-1.08
2023-06-01,DLA,0.06875,-0.66
2023-06-01,FMBM,0.068661,1.97
2023-06-01,JPT,0.07026600000000001,-1.58
2023-06-01,GLV,0.068759,-2.61
2023-06-01,EGLX,0.06589700000000001,-0.39
2023-06-01,TCBC,0.06538,0.29
2023-06-01,MESA,0.067428,-4.53
2023-06-01,EDF,0.068708,-1.34
2023-06-01,GGROU,0.068158,0.572
2023-06-01,GORO,0.072544,-0.13
2023-06-01,HYMC,0.068553,-0.16
2023-06-01,LODE,0.062652,-0.63
2023-06-01,MFON,0.067443,-0.18
2023-06-01,BANL,0.068,0.13
2023-06-01,XTNT,0.067385,-0.08
2023-06-01,MGYR,0.067891,1.23
2023-06-01,VRAR,0.075871,-0.83
2023-06-01,FHLT,0.0673,-0.01
2023-06-01,FORL,0.067551,
2023-06-01,MURF,0.066635,0.06
2023-06-01,PNF,0.067526,-2.93
2023-06-01,YELL,0.068618,-0.1
2023-06-01,OILY,0.036338,-0.0
2023-06-01,PMHG,0.071759,3.1
2023-06-01,CLOE,0.066952,-0.01
2023-06-01,LBBB,0.067055,0.13
2023-06-01,EMBK,0.067134,-5.86
2023-06-01,FATH,0.054553,-8.76
2023-06-01,HOOK,0.061289,-0.93
2023-06-01,SOLO,0.0684,-0.99
2023-06-01,PSIX,0.066559,0.77
2023-06-01,HVBC,0.06754099999999999,1.05
2023-06-01,VLT,0.06628,-1.17
2023-06-01,INKT,0.06196,-0.71
2023-06-01,VANI,0.067048,-0.32
2023-06-01,CSBR,0.067793,-0.24
2023-06-01,IPWR,0.066967,-1.27
2023-06-01,CLSD,0.069066,-0.55
2023-06-01,MAQC,0.06699899999999999,0.27
2023-06-01,LTCN,0.07261100000000001,
2023-06-01,GP,0.064457,-0.72
2023-06-01,MFD,0.06555899999999999,0.08
2023-06-01,FCO,0.066216,-1.67
2023-06-01,LSBK,0.06433499999999999,1.08
2023-06-01,AURX,0.06531100000000001,-0.09
2023-06-01,FURY,0.06506,-0.15
2023-06-01,ARKR,0.064875,1.99
2023-06-01,LGVN,0.066618,-0.91
2023-06-01,TAYD,0.066253,1.63
2023-06-01,CPTN,0.067631,-0.4
2023-06-01,CXH,0.065958,-2.0
2023-06-01,BDTX,0.07850199999999999,-2.57
2023-06-01,UBCP,0.063845,1.53
2023-06-01,PDEX,0.06729,1.24
2023-06-01,DMYY,0.064643,
2023-06-01,XOS,0.06531699999999999,-0.47
2023-06-01,CNTB,0.061096,-2.19
2023-06-01,PHUN,0.062826,-0.4
2023-06-01,CWD,0.046237,0.08
2023-06-01,TORO,0.056038,7.16
2023-06-01,ROOT,0.068068,-20.12
2023-06-01,NHTC,0.06197999999999999,0.06
2023-06-01,ASLN,0.068658,-3.99
2023-06-01,NVAC,0.06383899999999999,0.17
2023-06-01,SND,0.06364399999999999,0.03
2023-06-01,HOUR,0.06416,-0.06
2023-06-01,TRKA,1.57,-0.6
2023-06-01,SOHO,0.070748,1.53
2023-06-01,UPTD,0.062709,-0.32
2023-06-01,MKUL,0.067326,-0.62
2023-06-01,DAVE,0.064528,-9.7
2023-06-01,ADAG,0.05778,-1.85
2023-06-01,NTZ,0.065878,-0.05
2023-06-01,JOAN,0.060115,-4.93
2023-06-01,ACAC,0.06252300000000001,0.1
2023-06-01,BVFL,0.065981,1.27
2023-06-01,LUCD,0.06797,-1.69
2023-06-01,NMS,0.064526,-2.35
2023-06-01,TPCS,0.063721,-0.07
2023-06-01,STRC,0.056211,-0.99
2023-06-01,KXIN,0.068515,-0.0
2023-06-01,UXIN,0.062362,-0.59
2023-06-01,GEG,0.064352,0.55
2023-06-01,JYD,0.06768600000000001,0.02
2023-06-01,PGZ,0.063393,-3.78
2023-06-01,ALPP,0.063854,-0.57
2023-06-01,GAN,0.054514,-4.1
2023-06-01,IMNM,0.066205,-2.54
2023-06-01,DYAI,0.06856999999999999,-0.29
2023-06-01,ISPO,0.061838000000000004,-0.21
2023-06-01,VBFC,0.059774,5.42
2023-06-01,PMVC,0.062341,0.64
2023-06-01,MTC,0.064557,-1.66
2023-06-01,PRAX,0.054469000000000004,-3.33
2023-06-01,VKIN,0.056033,-0.11
2023-06-01,TCRR,0.058107,-3.77
2023-06-01,ALZN,0.074935,-0.18
2023-06-01,RSSS,0.061624000000000005,0.0
2023-06-01,FEIM,0.062200000000000005,-1.35
2023-06-01,JZ,0.058199,0.13
2023-06-01,PNYG,0.061755000000000004,-0.02
2023-06-01,OMEX,0.068632,0.06
2023-06-01,PFIE,0.058716000000000004,0.11
2023-06-01,BNET,0.060598,-0.08
2023-06-01,PIRS,0.069716,-0.63
2023-06-01,AEYE,0.070665,-0.66
2023-06-01,MACA,0.061526000000000004,0.14
2023-06-01,INTE,0.061954,0.0
2023-06-01,LZGI,0.053844,-0.12
2023-06-01,VIRC,0.061439999999999995,1.01
2023-06-01,AP,0.059763,0.21
2023-06-01,RFLFY,0.061295,0.08
2023-06-01,BHM,0.059728,-0.72
2023-06-01,FOTB,0.06111,12.5
2023-06-01,APNC,0.061054000000000004,0.21
2023-06-01,SONX,0.062573,-0.86
2023-06-01,AUGG,0.063945,-0.18
2023-06-01,ANEB,0.064083,-0.47
2023-06-01,CGTX,0.0729,-1.15
2023-06-01,JFU,0.058631,-6.7
2023-06-01,CMCM,0.060639000000000005,-2.55
2023-06-01,RIDE,0.054588,-22.49
2023-06-01,IHTA,0.061944000000000006,-0.67
2023-06-01,GECC,0.060436,-0.3
2023-06-01,OLIT,0.060383000000000006,0.03
2023-06-01,KNW,0.061583,-0.36
2023-06-01,FTK,0.05457,-0.4
2023-06-01,BAFN,0.058408999999999996,1.4
2023-06-01,VIOT,0.058756,-0.48
2023-06-01,FLUX,0.057595999999999994,-0.46
2023-06-01,SNAL,0.05754,-0.23
2023-06-01,PRTG,0.063697,-1.28
2023-06-01,HCWB,0.054191,-0.44
2023-06-01,CCTS,0.059534,0.1
2023-06-01,MGLD,0.051656999999999995,0.05
2023-06-01,IOBT,0.057631,-2.54
2023-06-01,CCM,0.059046999999999995,-1.59
2023-06-01,ABEO,0.057461,-2.23
2023-06-01,FIXX,0.057679,-2.15
2023-06-01,AZ,0.062456000000000005,-0.7
2023-06-01,MUGH,0.05884,-0.0
2023-06-01,IDR,0.057115,-0.17
2023-06-01,MBTC,0.057469,-0.07
2023-06-01,FAM,0.059855,-2.32
2023-06-01,ITAQ,0.058991999999999996,0.15
2023-06-01,CMLS,0.057586,-0.32
2023-06-01,GLXZ,0.059141,-0.06
2023-06-01,BUKS,0.060717,0.09
2023-06-01,LFVN,0.059239,-0.05
2023-06-01,EEA,0.057703000000000004,-2.22
2023-06-01,NBW,0.058619,-3.11
2023-06-01,MRDB,0.056877000000000004,-0.73
2023-06-01,BDL,0.057152999999999995,3.03
2023-06-01,AIRRF,0.062424,-0.03
2023-06-01,ARVL,0.056775,-7.42
2023-06-01,REFR,0.058641,-0.08
2023-06-01,CLIR,0.059746,-0.15
